Date,Year,Month,Quarter,Site_ID,Lab_ID,Region,Site_Type,Adoption_Date,Post_Adoption,Months_Since_Adoption,Assay_Menu,Communication_Intensity,Cr_Volume,Cys_Volume,CrCys_Volume,Total_Test_Volume,Cr_Price,Cys_Price,CrCys_Price,Cr_Revenue,Cys_Revenue,CrCys_Revenue,Total_Revenue,Lives_Covered,Total_Patients,Reclassified_Patients,Reclassification_Rate,CKD_Patients,G1_Patients,G2_Patients,G3a_Patients,G3b_Patients,G4_Patients,G5_Patients,CKD_Prevalence,Nephrology_Referrals,Dialysis_Initiations,Trial_Enrollment,Eligibility_Shift_Pct,Renally_Adjusted_Rx,Nephroprotective_Rx
2025-02-01,2025,2,Q1,SITE0103,LAB046,Northeast,Clinic,2024-11-01,1,3.0,CrCys,3,618,114,56,788,7.84,20.51,31.23,4842.91,2338.53,1748.76,8930.19,33699,5054,863,0.1708,1529,2008,1660,771,404,252,101,0.3026,183,14,0,0.0,611,382
2025-02-01,2025,2,Q1,SITE0104,LAB016,Southeast,Clinic,2024-10-01,1,4.0,Cys,2,540,125,0,665,7.47,27.4,29.17,4034.47,3425.55,0.0,7460.03,13150,1972,330,0.1678,598,782,646,302,157,98,39,0.3034,71,5,0,0.0,239,149
2025-02-01,2025,2,Q1,SITE0105,LAB014,Southeast,Reference Lab,2022-11-01,1,27.0,Cr,1,607,0,0,607,8.86,25.73,29.46,5375.28,0.0,0.0,5375.28,7125,1068,119,0.112,340,407,340,180,85,53,21,0.3189,40,3,0,0.0,136,85
2025-02-01,2025,2,Q1,SITE0106,LAB012,Midwest,Hospital,,0,,CrCys,1,565,110,0,675,9.19,26.19,31.41,5194.87,2881.3,0.0,8076.17,49247,7387,0,0.0,2733,2585,2068,1625,590,369,147,0.37,409,32,9,0.0,1093,683
2025-02-01,2025,2,Q1,SITE0107,LAB023,West,Clinic,2024-02-01,1,12.0,CrCys,2,632,109,71,812,9.07,26.26,31.61,5733.56,2862.88,2244.27,10840.71,21748,3262,475,0.1458,1009,1273,1057,520,260,163,65,0.3095,121,9,0,0.0,403,252
2025-02-01,2025,2,Q1,SITE0108,LAB015,West,Hospital,2023-05-01,1,21.0,CrCys,3,599,117,60,776,8.66,22.73,29.2,5185.0,2659.1,1752.16,9596.25,44577,6686,832,0.1245,2108,2571,2144,1106,534,334,133,0.3154,252,20,0,-0.02,843,527
2025-02-01,2025,2,Q1,SITE0109,LAB028,Southeast,Clinic,,0,,Cr,1,566,0,0,566,8.81,25.06,30.97,4986.48,0.0,0.0,4986.48,9621,1443,0,0.0,533,505,404,317,115,72,28,0.37,79,6,0,0.0,213,133
2025-02-01,2025,2,Q1,SITE0110,LAB034,Northeast,Hospital,2023-07-01,1,19.0,Cr,2,594,0,0,594,8.74,24.43,32.88,5191.47,0.0,0.0,5191.47,20034,3005,387,0.1289,944,1159,966,493,240,150,60,0.3142,113,9,0,-0.02,377,236
2025-02-01,2025,2,Q1,SITE0111,LAB002,Southwest,Hospital,2022-01-01,1,37.0,Cys,1,565,125,0,690,7.11,26.13,31.55,4015.38,3266.74,0.0,7282.13,10126,1518,142,0.094,491,570,479,263,121,75,30,0.3239,58,4,5,-0.02,196,122
2025-02-01,2025,2,Q1,SITE0112,LAB032,West,Hospital,2024-06-01,1,8.0,CrCys,3,582,98,57,737,8.38,23.78,31.72,4874.82,2330.65,1808.06,9013.53,10122,1518,237,0.1564,465,597,494,237,121,75,30,0.3066,55,4,0,-0.02,186,116
2025-02-01,2025,2,Q1,SITE0113,LAB023,West,Clinic,2024-02-01,1,12.0,CrCys,2,551,147,66,764,8.52,26.81,30.04,4697.13,3941.73,1982.95,10621.81,23030,3454,503,0.1458,1069,1348,1120,550,276,172,69,0.3095,128,10,0,0.0,427,267
2025-02-01,2025,2,Q1,SITE0114,LAB022,Southwest,Clinic,2022-01-01,1,37.0,CrCys,1,542,115,58,715,8.43,24.15,32.54,4568.73,2777.67,1887.22,9233.62,22302,3345,314,0.094,1083,1258,1055,581,267,167,66,0.3239,129,10,0,0.0,433,270
2025-02-01,2025,2,Q1,SITE0115,LAB025,Northeast,Clinic,2024-10-01,1,4.0,Cr,4,599,0,0,599,8.48,24.04,29.92,5078.84,0.0,0.0,5078.84,24181,3627,608,0.1678,1100,1438,1189,556,290,181,72,0.3034,132,10,0,0.0,440,275
2025-02-01,2025,2,Q1,SITE0116,LAB022,Southwest,Reference Lab,2022-01-01,1,37.0,CrCys,1,587,148,72,807,9.67,24.37,32.36,5675.37,3606.89,2330.2,11612.47,43638,6545,615,0.094,2119,2461,2066,1138,523,327,130,0.3239,254,20,0,0.0,847,529
2025-02-01,2025,2,Q1,SITE0117,LAB022,Southwest,Hospital,2022-01-01,1,37.0,CrCys,1,556,116,69,741,8.85,24.51,32.59,4921.64,2842.6,2248.63,10012.86,6531,979,92,0.094,317,368,309,170,78,48,19,0.3239,38,3,8,-0.02,126,79
2025-02-01,2025,2,Q1,SITE0118,LAB049,Southeast,Hospital,2022-04-01,1,34.0,Cys,5,619,92,0,711,8.38,22.69,36.1,5188.23,2087.03,0.0,7275.26,45940,6891,682,0.0991,2222,2601,2181,1188,551,344,137,0.3225,266,21,6,-0.02,888,555
2025-02-01,2025,2,Q1,SITE0119,LAB042,Northeast,Reference Lab,2022-08-01,1,30.0,CrCys,5,624,119,57,800,8.44,25.96,33.96,5267.34,3089.07,1935.65,10292.06,45441,6816,724,0.1063,2184,2586,2165,1161,545,340,136,0.3205,262,20,0,0.0,873,546
2025-02-01,2025,2,Q1,SITE0120,LAB006,Southeast,Hospital,2021-11-01,1,39.0,CrCys,1,564,138,70,772,8.34,26.23,29.42,4705.93,3619.37,2059.31,10384.61,28333,4249,385,0.0908,1380,1594,1338,742,339,212,84,0.3248,165,13,0,-0.02,552,345
2025-02-01,2025,2,Q1,SITE0121,LAB015,West,Reference Lab,2023-05-01,1,21.0,CrCys,3,612,141,53,806,7.96,26.24,29.41,4869.92,3699.39,1558.56,10127.87,44650,6697,833,0.1245,2112,2575,2148,1107,535,334,133,0.3154,253,20,0,0.0,844,528
2025-02-01,2025,2,Q1,SITE0122,LAB043,West,Hospital,2024-05-01,1,9.0,CrCys,4,568,145,54,767,8.58,25.65,33.63,4870.69,3719.56,1816.29,10406.53,39674,5951,914,0.1537,1828,2336,1937,936,476,297,119,0.3073,219,17,0,-0.02,731,457
2025-02-01,2025,2,Q1,SITE0123,LAB037,Midwest,Reference Lab,2023-07-01,1,19.0,CrCys,5,610,145,54,809,8.01,22.26,31.86,4883.63,3227.51,1720.6,9831.74,40854,6128,790,0.1289,1925,2364,1970,1006,490,306,122,0.3142,231,18,0,0.0,770,481
2025-02-01,2025,2,Q1,SITE0124,LAB033,West,Hospital,2021-08-01,1,42.0,Cr,1,592,0,0,592,8.74,28.92,33.46,5176.29,0.0,0.0,5176.29,13152,1972,169,0.0861,643,737,619,347,157,98,39,0.3261,77,6,2,-0.02,257,160
2025-02-01,2025,2,Q1,SITE0125,LAB008,Midwest,Reference Lab,2022-11-01,1,27.0,CrCys,5,609,139,67,815,8.87,25.23,29.64,5400.9,3506.67,1985.93,10893.5,43518,6527,731,0.112,2081,2487,2079,1102,522,326,130,0.3189,249,19,0,0.0,832,520
2025-02-01,2025,2,Q1,SITE0126,LAB044,Southeast,Clinic,2021-12-01,1,38.0,CrCys,2,598,115,70,783,8.73,27.4,33.97,5219.99,3151.23,2378.11,10749.34,15267,2290,211,0.0924,742,860,722,399,183,114,45,0.3243,89,7,0,0.0,296,185
2025-02-01,2025,2,Q1,SITE0127,LAB044,Southeast,Reference Lab,2021-12-01,1,38.0,CrCys,2,568,126,77,771,7.82,20.89,32.83,4440.14,2632.25,2528.05,9600.44,30289,4543,419,0.0924,1473,1706,1432,792,363,227,90,0.3243,176,14,0,0.0,589,368
2025-02-01,2025,2,Q1,SITE0128,LAB005,Southwest,Hospital,2021-09-01,1,41.0,Cr,3,602,0,0,602,8.2,24.02,35.04,4937.43,0.0,0.0,4937.43,6062,909,79,0.0876,296,340,285,159,72,45,18,0.3257,35,2,0,-0.02,118,74
2025-02-01,2025,2,Q1,SITE0129,LAB039,Northeast,Clinic,2024-01-01,1,13.0,CrCys,1,603,129,67,799,8.53,22.59,29.58,5145.01,2914.44,1982.09,10041.54,34926,5238,750,0.1433,1624,2041,1696,839,419,261,104,0.3102,194,15,0,0.0,649,406
2025-02-01,2025,2,Q1,SITE0130,LAB004,Southwest,Reference Lab,2024-05-01,1,9.0,CrCys,1,595,131,66,792,8.33,21.27,31.88,4954.86,2786.24,2103.95,9845.05,11229,1684,258,0.1537,517,661,548,264,134,84,33,0.3073,62,4,0,0.0,206,129
2025-02-01,2025,2,Q1,SITE0131,LAB006,Southeast,Clinic,2021-11-01,1,39.0,CrCys,1,556,143,70,769,8.18,25.97,29.67,4550.01,3713.12,2076.73,10339.86,9632,1444,131,0.0908,468,541,455,252,115,72,28,0.3248,56,4,0,0.0,187,117
2025-02-01,2025,2,Q1,SITE0132,LAB045,Southeast,Clinic,2023-03-01,1,23.0,Cys,4,559,122,0,681,7.12,21.99,32.08,3982.78,2683.04,0.0,6665.82,44056,6608,794,0.1202,2092,2533,2114,1100,528,330,132,0.3166,251,20,0,0.0,836,523
2025-02-01,2025,2,Q1,SITE0133,LAB032,West,Clinic,2024-06-01,1,8.0,CrCys,3,604,128,70,802,8.5,24.53,34.55,5131.05,3139.95,2418.56,10689.56,8596,1289,201,0.1564,395,507,420,201,103,64,25,0.3066,47,3,0,0.0,158,98
2025-02-01,2025,2,Q1,SITE0134,LAB030,West,Clinic,2024-09-01,1,5.0,CrCys,1,583,120,46,749,9.02,27.08,29.44,5259.31,3249.45,1354.26,9863.02,49243,7386,1217,0.1649,2246,2923,2418,1138,590,369,147,0.3042,269,21,0,0.0,898,561
2025-02-01,2025,2,Q1,SITE0135,LAB047,Southeast,Clinic,2021-11-01,1,39.0,CrCys,3,537,133,78,748,7.63,23.39,31.1,4097.25,3110.48,2425.71,9633.44,11168,1675,152,0.0908,544,628,527,292,134,83,33,0.3248,65,5,0,0.0,217,136
2025-02-01,2025,2,Q1,SITE0136,LAB035,Midwest,Clinic,2022-07-01,1,31.0,CrCys,2,619,133,74,826,7.56,24.6,28.61,4677.45,3271.8,2117.01,10066.26,47563,7134,745,0.1044,2289,2703,2264,1219,570,356,142,0.321,274,21,0,0.0,915,572
2025-02-01,2025,2,Q1,SITE0137,LAB040,Southeast,Reference Lab,2024-01-01,1,13.0,CrCys,3,567,116,68,751,8.89,25.52,30.2,5040.87,2959.83,2053.67,10054.38,12561,1884,269,0.1433,584,734,610,301,150,94,37,0.3102,70,5,0,0.0,233,146
2025-02-01,2025,2,Q1,SITE0138,LAB016,Southeast,Hospital,2024-10-01,1,4.0,Cys,2,629,113,0,742,7.87,25.87,30.51,4947.69,2923.82,0.0,7871.51,13258,1988,333,0.1678,603,788,651,304,159,99,39,0.3034,72,5,0,-0.02,241,150
2025-02-01,2025,2,Q1,SITE0139,LAB013,Southwest,Hospital,2024-09-01,1,5.0,Cys,5,599,133,0,732,8.22,25.19,34.98,4923.29,3350.54,0.0,8273.82,21616,3242,534,0.1649,986,1283,1061,499,259,162,64,0.3042,118,9,0,-0.02,394,246
2025-02-01,2025,2,Q1,SITE0140,LAB050,West,Reference Lab,2023-09-01,1,17.0,Cys,4,604,138,0,742,7.92,22.47,30.1,4784.27,3100.96,0.0,7885.23,31734,4760,635,0.1335,1489,1842,1533,775,380,238,95,0.3129,178,14,0,0.0,595,372
2025-02-01,2025,2,Q1,SITE0141,LAB042,Northeast,Reference Lab,2022-08-01,1,30.0,CrCys,5,597,160,61,818,8.56,24.42,33.26,5112.43,3907.43,2029.12,11048.98,11371,1705,181,0.1063,546,647,541,290,136,85,34,0.3205,65,5,0,0.0,218,136
2025-02-01,2025,2,Q1,SITE0142,LAB030,West,Clinic,2024-09-01,1,5.0,CrCys,1,568,138,58,764,7.99,25.84,32.17,4538.74,3566.48,1865.78,9971.0,31069,4660,768,0.1649,1417,1844,1526,718,372,233,93,0.3042,170,13,0,0.0,566,354
2025-02-01,2025,2,Q1,SITE0143,LAB019,Northeast,Clinic,2021-06-01,1,44.0,CrCys,1,601,130,74,805,8.3,23.55,37.11,4985.48,3061.47,2746.16,10793.11,19369,2905,241,0.0831,949,1083,911,513,232,145,58,0.3269,113,9,0,0.0,379,237
2025-02-01,2025,2,Q1,SITE0144,LAB017,West,Hospital,2021-06-01,1,44.0,CrCys,4,574,130,71,775,9.04,25.71,33.85,5190.51,3342.83,2403.38,10936.72,17910,2686,223,0.0831,878,1002,843,475,214,134,53,0.3269,105,8,0,-0.02,351,219
2025-02-01,2025,2,Q1,SITE0145,LAB019,Northeast,Hospital,2021-06-01,1,44.0,CrCys,1,587,135,64,786,8.59,28.54,29.15,5042.16,3853.11,1865.73,10761.01,12943,1941,161,0.0831,634,724,609,343,155,97,38,0.3269,76,6,0,-0.02,253,158
2025-02-01,2025,2,Q1,SITE0146,LAB028,Southeast,Clinic,,0,,Cr,1,616,0,0,616,8.9,23.78,31.49,5481.85,0.0,0.0,5481.85,17199,2579,0,0.0,954,902,722,567,206,128,51,0.37,143,11,0,0.0,381,238
2025-02-01,2025,2,Q1,SITE0147,LAB026,Midwest,Hospital,2022-02-01,1,36.0,CrCys,2,587,159,72,818,8.57,27.15,32.17,5029.54,4316.84,2316.5,11662.89,20728,3109,297,0.0957,1005,1170,982,539,248,155,62,0.3234,120,9,4,-0.02,402,251
2025-02-01,2025,2,Q1,SITE0148,LAB037,Midwest,Clinic,2023-07-01,1,19.0,CrCys,5,593,141,82,816,8.53,22.77,31.38,5059.23,3210.74,2573.49,10843.46,28275,4241,546,0.1289,1332,1636,1363,696,339,212,84,0.3142,159,12,0,0.0,532,333
2025-02-01,2025,2,Q1,SITE0149,LAB026,Midwest,Hospital,2022-02-01,1,36.0,CrCys,2,590,117,74,781,8.43,26.33,34.64,4971.65,3080.92,2563.25,10615.82,11738,1760,168,0.0957,569,662,556,305,140,88,35,0.3234,68,5,0,-0.02,227,142
2025-02-01,2025,2,Q1,SITE0150,LAB023,West,Reference Lab,2024-02-01,1,12.0,CrCys,2,600,126,77,803,8.49,24.35,30.85,5091.48,3068.02,2375.5,10535.0,20913,3136,457,0.1458,970,1224,1017,500,250,156,62,0.3095,116,9,0,0.0,388,242
2025-02-01,2025,2,Q1,SITE0151,LAB009,Midwest,Reference Lab,2024-03-01,1,11.0,Cys,1,533,138,0,671,9.17,23.88,31.9,4886.9,3296.08,0.0,8182.97,40240,6036,895,0.1484,1863,2361,1960,958,482,301,120,0.3088,223,17,0,0.0,745,465
2025-02-01,2025,2,Q1,SITE0152,LAB012,Midwest,Clinic,,0,,CrCys,1,579,105,0,684,8.23,27.32,33.86,4766.47,2868.18,0.0,7634.65,24123,3618,0,0.0,1338,1266,1013,795,289,180,72,0.37,200,16,0,0.0,535,334
2025-02-01,2025,2,Q1,SITE0153,LAB001,West,Clinic,2021-12-01,1,38.0,CrCys,1,573,131,69,773,7.8,27.54,32.26,4471.43,3608.03,2226.21,10305.67,39529,5929,547,0.0924,1923,2227,1869,1033,474,296,118,0.3243,230,18,0,0.0,769,480
2025-02-01,2025,2,Q1,SITE0154,LAB001,West,Hospital,2021-12-01,1,38.0,CrCys,1,577,130,69,776,8.09,23.51,30.02,4667.23,3056.56,2071.11,9794.9,15167,2275,210,0.0924,737,854,717,396,182,113,45,0.3243,88,7,0,-0.02,294,184
2025-02-01,2025,2,Q1,SITE0155,LAB047,Southeast,Reference Lab,2021-11-01,1,39.0,CrCys,3,586,151,60,797,8.39,25.96,33.75,4918.91,3920.34,2024.71,10863.95,15554,2333,211,0.0908,757,875,735,407,186,116,46,0.3248,90,7,0,0.0,302,189
2025-02-01,2025,2,Q1,SITE0156,LAB034,Northeast,Clinic,2023-07-01,1,19.0,Cr,2,582,0,0,582,7.9,24.6,34.72,4596.07,0.0,0.0,4596.07,22260,3339,430,0.1289,1049,1288,1073,548,267,166,66,0.3142,125,10,0,0.0,419,262
2025-02-01,2025,2,Q1,SITE0157,LAB032,West,Hospital,2024-06-01,1,8.0,CrCys,3,552,118,72,742,7.42,21.28,32.71,4098.25,2510.59,2355.23,8964.08,8812,1321,206,0.1564,404,519,430,206,105,66,26,0.3066,48,3,0,-0.02,161,101
2025-02-01,2025,2,Q1,SITE0158,LAB048,Southwest,Reference Lab,2023-01-01,1,25.0,Cr,1,563,0,0,563,8.22,23.88,33.85,4625.95,0.0,0.0,4625.95,33024,4953,574,0.116,1573,1893,1581,830,396,247,99,0.3178,188,15,0,0.0,629,393
2025-02-01,2025,2,Q1,SITE0159,LAB025,Northeast,Reference Lab,2024-10-01,1,4.0,Cr,4,605,0,0,605,8.18,26.15,30.51,4951.83,0.0,0.0,4951.83,32285,4842,812,0.1678,1469,1920,1588,742,387,242,96,0.3034,176,14,0,0.0,587,367
2025-02-01,2025,2,Q1,SITE0160,LAB040,Southeast,Reference Lab,2024-01-01,1,13.0,CrCys,3,589,153,67,809,8.46,28.45,32.45,4980.8,4353.42,2174.12,11508.35,31900,4785,685,0.1433,1484,1865,1549,766,382,239,95,0.3102,178,14,0,0.0,593,371
2025-02-01,2025,2,Q1,SITE0161,LAB045,Southeast,Clinic,2023-03-01,1,23.0,Cys,4,526,121,0,647,9.77,24.51,31.71,5139.28,2965.82,0.0,8105.1,6605,990,118,0.1202,313,379,316,164,79,49,19,0.3166,37,2,0,0.0,125,78
2025-02-01,2025,2,Q1,SITE0162,LAB001,West,Clinic,2021-12-01,1,38.0,CrCys,1,593,126,56,775,8.13,23.38,29.08,4818.29,2945.61,1628.27,9392.17,10622,1593,147,0.0924,516,598,502,277,127,79,31,0.3243,61,4,0,0.0,206,129
2025-02-01,2025,2,Q1,SITE0163,LAB016,Southeast,Clinic,2024-10-01,1,4.0,Cys,2,607,136,0,743,8.83,26.04,32.86,5358.6,3542.11,0.0,8900.71,11767,1765,296,0.1678,535,700,578,270,141,88,35,0.3034,64,5,0,0.0,214,133
2025-02-01,2025,2,Q1,SITE0164,LAB039,Northeast,Reference Lab,2024-01-01,1,13.0,CrCys,1,593,151,65,809,8.79,25.35,30.13,5214.78,3828.07,1958.62,11001.47,32139,4820,690,0.1433,1495,1878,1561,772,385,241,96,0.3102,179,14,0,0.0,598,373
2025-02-01,2025,2,Q1,SITE0165,LAB005,Southwest,Reference Lab,2021-09-01,1,41.0,Cr,3,574,0,0,574,8.54,23.09,36.41,4901.75,0.0,0.0,4901.75,16613,2491,218,0.0876,811,932,783,437,199,124,49,0.3257,97,7,0,0.0,324,202
2025-02-01,2025,2,Q1,SITE0166,LAB022,Southwest,Hospital,2022-01-01,1,37.0,CrCys,1,533,127,61,721,7.6,29.1,31.4,4051.9,3695.3,1915.66,9662.86,15589,2338,219,0.094,757,879,738,406,187,116,46,0.3239,90,7,0,-0.02,302,189
2025-02-01,2025,2,Q1,SITE0167,LAB029,West,Hospital,2023-05-01,1,21.0,CrCys,5,616,154,58,828,8.61,20.5,28.93,5303.04,3156.62,1677.83,10137.5,18918,2837,353,0.1245,894,1091,909,469,226,141,56,0.3154,107,8,4,-0.02,357,223
2025-02-01,2025,2,Q1,SITE0168,LAB003,Midwest,Hospital,,0,,CrCys,1,618,124,0,742,7.72,27.15,35.76,4768.67,3366.61,0.0,8135.28,25119,3767,0,0.0,1393,1318,1054,828,301,188,75,0.37,208,16,0,0.0,557,348
2025-02-01,2025,2,Q1,SITE0169,LAB012,Midwest,Reference Lab,,0,,CrCys,1,581,116,0,697,8.42,24.78,28.72,4894.35,2874.84,0.0,7769.19,32446,4866,0,0.0,1800,1703,1362,1070,389,243,97,0.37,270,21,0,0.0,720,450
2025-02-01,2025,2,Q1,SITE0170,LAB026,Midwest,Reference Lab,2022-02-01,1,36.0,CrCys,2,587,150,71,808,8.21,28.75,30.37,4818.04,4312.55,2156.1,11286.7,18046,2706,258,0.0957,875,1019,854,469,216,135,54,0.3234,105,8,0,0.0,350,218
2025-02-01,2025,2,Q1,SITE0171,LAB016,Southeast,Hospital,2024-10-01,1,4.0,Cys,2,588,103,0,691,8.34,23.12,31.81,4902.25,2381.11,0.0,7283.36,29818,4472,750,0.1678,1356,1773,1466,685,357,223,89,0.3034,162,12,5,-0.02,542,339
2025-02-01,2025,2,Q1,SITE0172,LAB037,Midwest,Clinic,2023-07-01,1,19.0,CrCys,5,570,133,72,775,8.18,24.86,32.69,4660.17,3306.71,2353.36,10320.24,40358,6053,780,0.1289,1901,2335,1945,993,484,302,121,0.3142,228,18,0,0.0,760,475
2025-02-01,2025,2,Q1,SITE0173,LAB022,Southwest,Hospital,2022-01-01,1,37.0,CrCys,1,573,138,61,772,8.39,26.02,33.85,4808.11,3591.4,2065.08,10464.59,9324,1398,131,0.094,452,525,441,243,111,69,27,0.3239,54,4,0,-0.02,180,113
2025-02-01,2025,2,Q1,SITE0174,LAB029,West,Reference Lab,2023-05-01,1,21.0,CrCys,5,597,128,60,785,8.6,29.13,35.66,5134.42,3728.69,2139.6,11002.71,15787,2368,294,0.1245,746,910,759,391,189,118,47,0.3154,89,7,0,0.0,298,186
2025-02-01,2025,2,Q1,SITE0175,LAB014,Southeast,Reference Lab,2022-11-01,1,27.0,Cr,1,608,0,0,608,8.34,24.73,31.65,5068.97,0.0,0.0,5068.97,14111,2116,237,0.112,674,806,674,357,169,105,42,0.3189,80,6,0,0.0,269,168
2025-02-01,2025,2,Q1,SITE0176,LAB028,Southeast,Reference Lab,,0,,Cr,1,587,0,0,587,8.04,27.6,32.55,4721.42,0.0,0.0,4721.42,43110,6466,0,0.0,2392,2263,1810,1422,517,323,129,0.37,358,28,0,0.0,956,598
2025-02-01,2025,2,Q1,SITE0177,LAB005,Southwest,Clinic,2021-09-01,1,41.0,Cr,3,600,0,0,600,8.08,25.5,31.34,4846.03,0.0,0.0,4846.03,21389,3208,281,0.0876,1044,1200,1009,563,256,160,64,0.3257,125,10,0,0.0,417,261
2025-02-01,2025,2,Q1,SITE0178,LAB047,Southeast,Clinic,2021-11-01,1,39.0,CrCys,3,572,139,67,778,7.97,26.4,32.49,4558.11,3670.02,2176.84,10404.97,46427,6964,631,0.0908,2261,2612,2194,1217,557,348,139,0.3248,271,21,0,0.0,904,565
2025-02-01,2025,2,Q1,SITE0179,LAB049,Southeast,Hospital,2022-04-01,1,34.0,Cys,5,586,137,0,723,8.4,23.29,34.34,4925.23,3190.28,0.0,8115.5,19043,2856,282,0.0991,920,1078,903,492,228,142,57,0.3225,110,8,4,-0.02,368,230
2025-02-01,2025,2,Q1,SITE0180,LAB030,West,Hospital,2024-09-01,1,5.0,CrCys,1,598,106,58,762,8.98,27.98,31.67,5368.51,2965.67,1836.96,10171.14,33746,5061,834,0.1649,1539,2003,1657,780,404,253,101,0.3042,184,14,0,-0.02,615,384
2025-02-01,2025,2,Q1,SITE0181,LAB046,Northeast,Reference Lab,2024-11-01,1,3.0,CrCys,3,590,111,62,763,9.3,25.56,34.0,5486.06,2836.94,2107.91,10430.91,27350,4102,700,0.1708,1241,1630,1347,625,328,205,82,0.3026,148,11,0,0.0,496,310
2025-02-01,2025,2,Q1,SITE0182,LAB005,Southwest,Reference Lab,2021-09-01,1,41.0,Cr,3,611,0,0,611,8.59,25.53,31.19,5250.71,0.0,0.0,5250.71,46605,6990,612,0.0876,2276,2616,2199,1227,559,349,139,0.3257,273,21,0,0.0,910,569
2025-02-01,2025,2,Q1,SITE0183,LAB012,Midwest,Reference Lab,,0,,CrCys,1,608,114,0,722,8.04,24.87,31.12,4886.57,2835.03,0.0,7721.6,5117,767,0,0.0,283,268,214,168,61,38,15,0.37,42,3,0,0.0,113,70
2025-02-01,2025,2,Q1,SITE0184,LAB016,Southeast,Reference Lab,2024-10-01,1,4.0,Cys,2,597,105,0,702,8.33,26.74,34.31,4974.27,2807.38,0.0,7781.65,23935,3590,602,0.1678,1089,1423,1177,550,287,179,71,0.3034,130,10,0,0.0,435,272
2025-02-01,2025,2,Q1,SITE0185,LAB026,Midwest,Clinic,2022-02-01,1,36.0,CrCys,2,555,136,76,767,9.75,21.28,36.8,5409.97,2894.18,2796.8,11100.95,18234,2735,261,0.0957,884,1029,864,474,218,136,54,0.3234,106,8,0,0.0,353,221
2025-02-01,2025,2,Q1,SITE0186,LAB026,Midwest,Clinic,2022-02-01,1,36.0,CrCys,2,554,135,73,762,8.33,24.3,31.59,4614.47,3280.13,2305.92,10200.52,43328,6499,621,0.0957,2101,2447,2053,1127,519,324,129,0.3234,252,20,0,0.0,840,525
2025-02-01,2025,2,Q1,SITE0187,LAB048,Southwest,Reference Lab,2023-01-01,1,25.0,Cr,1,610,0,0,610,8.1,23.27,32.23,4940.29,0.0,0.0,4940.29,5846,876,101,0.116,278,334,279,146,70,43,17,0.3178,33,2,0,0.0,111,69
2025-02-01,2025,2,Q1,SITE0188,LAB021,Southeast,Reference Lab,,0,,Cr,1,655,0,0,655,7.98,25.69,29.78,5224.9,0.0,0.0,5224.9,15954,2393,0,0.0,885,837,670,526,191,119,47,0.37,132,10,0,0.0,354,221
2025-02-01,2025,2,Q1,SITE0189,LAB039,Northeast,Hospital,2024-01-01,1,13.0,CrCys,1,617,138,72,827,9.08,23.76,34.52,5599.95,3278.61,2485.46,11364.02,18703,2805,401,0.1433,870,1093,908,449,224,140,56,0.3102,104,8,5,-0.02,348,217
2025-02-01,2025,2,Q1,SITE0190,LAB036,Southwest,Clinic,2022-02-01,1,36.0,CrCys,4,575,145,77,797,8.16,27.75,28.25,4691.28,4023.13,2175.34,10889.75,27700,4155,397,0.0957,1343,1564,1312,720,332,207,83,0.3234,161,12,0,0.0,537,335
2025-02-01,2025,2,Q1,SITE0191,LAB033,West,Hospital,2021-08-01,1,42.0,Cr,1,581,0,0,581,8.29,30.02,32.44,4813.69,0.0,0.0,4813.69,37043,5556,478,0.0861,1811,2077,1746,978,444,277,111,0.3261,217,17,0,-0.02,724,452
2025-02-01,2025,2,Q1,SITE0192,LAB030,West,Reference Lab,2024-09-01,1,5.0,CrCys,1,594,130,63,787,8.31,25.43,32.37,4935.3,3305.55,2039.49,10280.34,11469,1720,283,0.1649,523,680,563,265,137,86,34,0.3042,62,4,0,0.0,209,130
2025-02-01,2025,2,Q1,SITE0193,LAB037,Midwest,Clinic,2023-07-01,1,19.0,CrCys,5,581,145,68,794,9.9,23.48,33.82,5752.32,3405.3,2299.64,11457.27,35105,5265,678,0.1289,1654,2031,1692,864,421,263,105,0.3142,198,15,0,0.0,661,413
2025-02-01,2025,2,Q1,SITE0194,LAB023,West,Hospital,2024-02-01,1,12.0,CrCys,2,587,144,61,792,8.48,28.65,32.47,4977.35,4125.55,1980.47,11083.38,47101,7065,1030,0.1458,2186,2758,2291,1126,565,353,141,0.3095,262,20,0,-0.02,874,546
2025-02-01,2025,2,Q1,SITE0195,LAB010,Southwest,Clinic,2024-05-01,1,9.0,Cr,3,578,0,0,578,8.89,24.27,33.4,5137.83,0.0,0.0,5137.83,31386,4707,723,0.1537,1446,1848,1532,740,376,235,94,0.3073,173,13,0,0.0,578,361
2025-02-01,2025,2,Q1,SITE0196,LAB005,Southwest,Clinic,2021-09-01,1,41.0,Cr,3,586,0,0,586,8.63,24.51,32.82,5059.11,0.0,0.0,5059.11,41976,6296,551,0.0876,2050,2356,1980,1105,503,314,125,0.3257,246,19,0,0.0,820,512
2025-02-01,2025,2,Q1,SITE0197,LAB036,Southwest,Hospital,2022-02-01,1,36.0,CrCys,4,565,140,54,759,7.93,25.96,30.16,4482.11,3634.71,1628.88,9745.71,44051,6607,632,0.0957,2136,2488,2087,1145,528,330,132,0.3234,256,20,4,-0.02,854,534
